	0	1	2	3	4	5	6	7	8	9	10	11	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20	0.0	0.0	0.0	0.0	45833242.0	21969788.0	0.0	0.0	0.0	20775571.0	46804401.0	17782276.0	68832536.0	70718988.0	54222161.0	27168068.0	10372617.0	45606525.0	10090898.0	9838669.0	42483521.0	51442842.0	136879313.0	145537899.0	83213221.0	0.0	0.0	0.0	0.0	0.0	48073931.0	39796386.0	71723714.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74751933.0	96619514.0	140030470.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__MSB-5E12;f__MSB-5E12;g__MSB-5E12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16158778.0	23402200.0	20745989.0	14645221.0	0.0	10543198.0	0.0	0.0	5948677.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8101753.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8577543.0	0.0	23315110.0	37375967.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__uncultured;g__uncultured	0.0	0.0	35468492.0	162803208.0	194791283.0	197728081.0	83816128.0	170594747.0	98867062.0	0.0	0.0	0.0	0.0	0.0	0.0	141877689.0	127928947.0	73367019.0	0.0	0.0	0.0	0.0	73002300.0	44294143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81079064.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	532607520.0	495175009.0	616134059.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;g__HN-HF0106	0.0	0.0	0.0	102823080.0	120312264.0	54924466.0	76831449.0	0.0	0.0	240073270.0	145093641.0	142258208.0	0.0	0.0	0.0	63392159.0	44948009.0	116990653.0	0.0	0.0	92047628.0	54872365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20603113.0	0.0	8965464.0	0.0	0.0	0.0	0.0	0.0	0.0	26893458683.0	72137693635.0	24117845117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis	0.0	0.0	0.0	0.0	51562399.0	0.0	83816128.0	0.0	91261903.0	0.0	0.0	0.0	0.0	0.0	0.0	24149395.0	17287695.0	23794710.0	0.0	0.0	0.0	0.0	0.0	37966407.0	83213221.0	51111639.0	38051060.0	27777441.0	0.0	11299298.0	0.0	0.0	14088587.0	107788294.0	102270029.0	112892387.0	0.0	54052710.0	0.0	0.0	0.0	0.0	383338684.0	252952858.0	455920692.0	2006072499.0	1713283069.0	1555843178.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta	0.0	0.0	0.0	436998087.0	435415811.0	269129889.0	1320104000.0	414301531.0	1254851168.0	6925190.0	14041320.0	11854851.0	54187315.0	53039240.0	115975177.0	12074697.0	20745235.0	26769047.0	10090898.0	0.0	440766529.0	401254168.0	912528755.0	787802966.0	930030120.0	546255643.0	389291619.0	415504222.0	2899775174.0	2920868418.0	211754222.0	223854670.0	219013483.0	368175745.0	261253438.0	320688815.0	146482836.0	27026354.0	33071458.0	0.0	0.0	0.0	752479639.0	781854289.0	818503288.0	747444570.0	843855840.0	502657027.0	131522338.0	120415283.0	202064284.0	28031975.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	272402412.0	243706783.0	220549599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14161173.0	34295228.0	86690232.0	72768949.0	83213221.0	0.0	4390507.0	0.0	0.0	0.0	18313879.0	14923645.0	7684683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__BSV26;g__BSV26	0.0	0.0	0.0	0.0	0.0	0.0	48892740.0	0.0	15210317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209025735.0	82808799.0	56644694.0	75449502.0	0.0	0.0	0.0	38333729.0	58540093.0	55554882.0	27270613.0	0.0	0.0	0.0	0.0	129588173.0	87394388.0	98005479.0	0.0	0.0	0.0	0.0	0.0	0.0	113581832.0	344935715.0	226165382.0	8591317.0	51142779.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21130720.0	20745235.0	22803263.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22361342.0	11708019.0	17360901.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73241418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__Terrimicrobium	0.0	0.0	0.0	0.0	57291554.0	21969788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1982893.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
